user_id,amount,monthly_budget,cumulative_spend,financial_health_score,day_of_week,is_weekend,is_month_end,transaction_to_budget_ratio,budget_utilization_ratio,user_avg_transaction,amount_vs_user_avg,category_Hiburan & Nongkrong,category_Kebutuhan Kuliah,category_Makan & Minum,category_Tagihan & Kos,category_Transportasi,payment_method_Credit Card,payment_method_E-Wallet
CUST00363,261000,2743000,261000,90.48,5,1,0,0.09515129420342691,0.09515129420342691,165750.0,95250.0,False,False,False,False,False,False,True
CUST00363,279000,2743000,540000,80.31,1,0,0,0.1017134524243529,0.1968647466277798,165750.0,113250.0,True,False,False,False,False,False,True
CUST00363,445000,2743000,445000,83.78,5,1,0,0.16223113379511483,0.16223113379511483,165750.0,279250.0,False,False,False,False,False,True,False
CUST00363,45000,2743000,490000,82.14,0,0,0,0.016405395552314985,0.17863652934742982,165750.0,-120750.0,False,False,False,False,True,False,False
CUST00363,23000,2743000,23000,99.16,1,0,0,0.008384979948960992,0.008384979948960992,165750.0,-142750.0,False,False,False,False,True,True,False
CUST00363,1499000,2743000,1499000,45.35,6,1,0,0.5464819540648924,0.5464819540648924,165750.0,1333250.0,False,False,False,True,False,True,False
CUST00363,93000,2743000,1592000,41.96,4,0,0,0.03390448414145097,0.5803864382063434,165750.0,-72750.0,True,False,False,False,False,True,False
CUST00363,38000,2743000,38000,98.61,3,0,0,0.013853445133065986,0.013853445133065986,165750.0,-127750.0,False,False,False,False,True,False,True
CUST00363,42000,2743000,80000,97.08,3,0,1,0.015311702515493984,0.029165147648559972,165750.0,-123750.0,False,False,True,False,False,False,False
CUST00363,22000,2743000,22000,99.2,0,0,0,0.008020415603353991,0.008020415603353991,165750.0,-143750.0,False,False,False,False,True,True,False
CUST00363,35000,2743000,35000,98.72,3,0,0,0.012759752096244987,0.012759752096244987,165750.0,-130750.0,False,False,True,False,False,False,True
CUST00366,52000,3193000,52000,98.37,3,0,0,0.016285624804259317,0.016285624804259317,89884.61538461539,-37884.61538461539,False,False,True,False,False,True,False
CUST00366,49000,3193000,101000,96.84,6,1,0,0.01534606952709051,0.031631694331349824,89884.61538461539,-40884.61538461539,False,False,True,False,False,True,False
CUST00366,54000,3193000,155000,95.15,5,1,0,0.01691199498903852,0.04854368932038835,89884.61538461539,-35884.61538461539,False,False,True,False,False,False,False
CUST00366,52000,3193000,207000,93.52,6,1,0,0.016285624804259317,0.06482931412464767,89884.61538461539,-37884.61538461539,False,False,True,False,False,True,False
CUST00366,196000,3193000,196000,93.86,0,0,0,0.06138427810836204,0.06138427810836204,89884.61538461539,106115.38461538461,False,True,False,False,False,True,False
CUST00366,11000,3193000,11000,99.66,1,0,0,0.0034450360162856246,0.0034450360162856246,89884.61538461539,-78884.61538461539,False,False,False,False,True,False,True
CUST00366,27000,3193000,38000,98.81,6,1,0,0.00845599749451926,0.011901033510804886,89884.61538461539,-62884.61538461539,False,False,False,False,True,True,False
CUST00366,16000,3193000,16000,99.5,5,1,0,0.005010961478233636,0.005010961478233636,89884.61538461539,-73884.61538461539,False,False,True,False,False,False,True
CUST00366,52000,3193000,52000,98.37,1,0,0,0.016285624804259317,0.016285624804259317,89884.61538461539,-37884.61538461539,False,False,True,False,False,True,False
CUST00366,54000,3193000,54000,98.31,1,0,0,0.01691199498903852,0.01691199498903852,89884.61538461539,-35884.61538461539,False,False,True,False,False,True,False
CUST00366,248000,3193000,248000,92.23,5,1,0,0.07766990291262135,0.07766990291262135,89884.61538461539,158115.38461538462,True,False,False,False,False,False,False
CUST00366,274000,3193000,522000,83.65,1,0,0,0.08581271531475101,0.16348261822737237,89884.61538461539,184115.38461538462,True,False,False,False,False,False,False
CUST00366,20000,3193000,20000,99.37,1,0,0,0.006263701847792045,0.006263701847792045,89884.61538461539,-69884.61538461539,False,False,False,False,True,True,False
CUST00366,29000,3193000,49000,98.47,3,0,1,0.009082367679298466,0.01534606952709051,89884.61538461539,-60884.61538461539,False,True,False,False,False,True,False
CUST00366,37000,3193000,37000,98.84,6,1,0,0.011587848418415283,0.011587848418415283,89884.61538461539,-52884.61538461539,False,False,False,False,True,False,True
CUST00366,253000,3193000,290000,90.92,2,0,0,0.07923582837456937,0.09082367679298466,89884.61538461539,163115.38461538462,True,False,False,False,False,False,False
CUST00366,109000,3193000,109000,96.59,3,0,0,0.034137175070466645,0.034137175070466645,89884.61538461539,19115.38461538461,False,False,False,False,False,False,True
CUST00366,294000,3193000,294000,90.79,5,1,0,0.09207641716254306,0.09207641716254306,89884.61538461539,204115.38461538462,True,False,False,False,False,True,False
CUST00366,138000,3193000,432000,86.47,3,0,0,0.04321954274976511,0.13529595991230817,89884.61538461539,48115.38461538461,False,True,False,False,False,False,False
CUST00366,52000,3193000,52000,98.37,6,1,0,0.016285624804259317,0.016285624804259317,89884.61538461539,-37884.61538461539,False,False,True,False,False,False,True
CUST00366,45000,3193000,97000,96.96,4,0,0,0.014093329157532102,0.030378953961791418,89884.61538461539,-44884.61538461539,False,False,True,False,False,True,False
CUST00366,32000,3193000,32000,99.0,0,0,0,0.010021922956467273,0.010021922956467273,89884.61538461539,-57884.61538461539,False,False,True,False,False,False,False
CUST00366,130000,3193000,162000,94.93,5,1,0,0.04071406201064829,0.050735984967115566,89884.61538461539,40115.38461538461,False,True,False,False,False,False,True
CUST00366,37000,3193000,37000,98.84,3,0,0,0.011587848418415283,0.011587848418415283,89884.61538461539,-52884.61538461539,False,False,False,False,True,False,False
CUST00366,61000,3193000,98000,96.93,3,0,0,0.019104290635765738,0.03069213905418102,89884.61538461539,-28884.61538461539,False,True,False,False,False,False,True
CUST00366,15000,3193000,15000,99.53,4,0,0,0.004697776385844034,0.004697776385844034,89884.61538461539,-74884.61538461539,False,False,True,False,False,True,False
CUST00367,168000,1633000,168000,89.71,1,0,0,0.10287813839559094,0.10287813839559094,108150.0,59850.0,False,True,False,False,False,False,False
CUST00367,10000,1633000,10000,99.39,4,0,0,0.00612369871402327,0.00612369871402327,108150.0,-98150.0,False,False,False,False,True,False,True
CUST00367,128000,1633000,128000,92.16,3,0,0,0.07838334353949786,0.07838334353949786,108150.0,19850.0,False,True,False,False,False,False,True
CUST00367,30000,1633000,30000,98.16,5,1,0,0.01837109614206981,0.01837109614206981,108150.0,-78150.0,False,False,True,False,False,False,False
CUST00367,45000,1633000,75000,95.41,5,1,0,0.027556644213104716,0.04592774035517452,108150.0,-63150.0,False,False,True,False,False,True,False
CUST00367,222000,1633000,222000,86.41,5,1,0,0.1359461114513166,0.1359461114513166,108150.0,113850.0,False,False,False,False,False,True,False
CUST00367,82000,1633000,82000,94.98,1,0,0,0.05021432945499082,0.05021432945499082,108150.0,-26150.0,False,False,False,False,False,False,False
CUST00367,86000,1633000,168000,89.71,0,0,0,0.052663808940600125,0.10287813839559094,108150.0,-22150.0,False,False,False,False,False,False,False
CUST00367,85000,1633000,253000,84.51,3,0,0,0.0520514390691978,0.15492957746478872,108150.0,-23150.0,False,False,False,False,False,True,False
CUST00367,392000,1633000,392000,76.0,1,0,0,0.2400489895897122,0.2400489895897122,108150.0,283850.0,False,False,False,False,False,True,False
CUST00367,141000,1633000,141000,91.37,0,0,0,0.0863441518677281,0.0863441518677281,108150.0,32850.0,False,False,False,False,False,True,False
CUST00367,261000,1633000,261000,84.02,3,0,0,0.15982853643600733,0.15982853643600733,108150.0,152850.0,False,False,False,False,False,False,True
CUST00367,17000,1633000,278000,82.98,0,0,0,0.010410287813839559,0.1702388242498469,108150.0,-91150.0,False,False,False,False,True,False,False
CUST00367,73000,1633000,73000,95.53,1,0,1,0.04470300061236987,0.04470300061236987,108150.0,-35150.0,False,True,False,False,False,True,False
CUST00367,70000,1633000,70000,95.71,5,1,0,0.04286589099816289,0.04286589099816289,108150.0,-38150.0,False,False,True,False,False,False,False
CUST00367,16000,1633000,16000,99.02,1,0,0,0.009797917942437232,0.009797917942437232,108150.0,-92150.0,False,False,True,False,False,False,True
CUST00367,197000,1633000,197000,87.94,4,0,0,0.12063686466625842,0.12063686466625842,108150.0,88850.0,True,False,False,False,False,True,False
CUST00367,15000,1633000,15000,99.08,2,0,0,0.009185548071034905,0.009185548071034905,108150.0,-93150.0,False,False,True,False,False,True,False
CUST00367,53000,1633000,68000,95.84,3,0,0,0.032455603184323334,0.041641151255358236,108150.0,-55150.0,False,True,False,False,False,False,False
CUST00367,72000,1633000,140000,91.43,6,1,0,0.04409063074096754,0.08573178199632578,108150.0,-36150.0,False,False,False,False,False,False,False
CUST00376,64000,3338000,64000,98.08,0,0,0,0.019173157579388856,0.019173157579388856,102545.45454545454,-38545.454545454544,False,False,True,False,False,False,True
CUST00376,138000,3338000,138000,95.87,2,0,0,0.04134212103055722,0.04134212103055722,102545.45454545454,35454.545454545456,True,False,False,False,False,True,False
CUST00376,46000,3338000,184000,94.49,0,0,0,0.01378070701018574,0.05512282804074296,102545.45454545454,-56545.454545454544,False,False,False,False,True,False,True
CUST00376,167000,3338000,167000,95.0,1,0,0,0.050029958058717794,0.050029958058717794,102545.45454545454,64454.545454545456,True,False,False,False,False,False,True
CUST00376,210000,3338000,210000,93.71,6,1,0,0.06291192330736968,0.06291192330736968,102545.45454545454,107454.54545454546,True,False,False,False,False,False,True
CUST00376,41000,3338000,251000,92.48,1,0,0,0.012282804074295986,0.07519472738166567,102545.45454545454,-61545.454545454544,False,False,False,False,True,False,False
CUST00376,217000,3338000,217000,93.5,0,0,0,0.06500898741761534,0.06500898741761534,102545.45454545454,114454.54545454546,True,False,False,False,False,False,False
CUST00376,26000,3338000,26000,99.22,0,0,0,0.007789095266626723,0.007789095266626723,102545.45454545454,-76545.45454545454,False,False,True,False,False,False,True
CUST00376,126000,3338000,152000,95.45,4,0,0,0.037747153984421807,0.04553624925104853,102545.45454545454,23454.545454545456,True,False,False,False,False,False,True
CUST00376,258000,3338000,410000,87.72,5,1,0,0.07729179149191133,0.12282804074295986,102545.45454545454,155454.54545454547,False,False,False,False,False,False,False
CUST00376,46000,3338000,46000,98.62,4,0,0,0.01378070701018574,0.01378070701018574,102545.45454545454,-56545.454545454544,False,False,True,False,False,False,True
CUST00376,51000,3338000,97000,97.09,2,0,0,0.015278609946075494,0.029059316956261235,102545.45454545454,-51545.454545454544,False,False,True,False,False,True,False
CUST00376,49000,3338000,146000,95.63,0,0,0,0.014679448771719592,0.04373876572798083,102545.45454545454,-53545.454545454544,False,False,False,False,True,True,False
CUST00376,15000,3338000,15000,99.55,0,0,0,0.004493708807669263,0.004493708807669263,102545.45454545454,-87545.45454545454,False,False,True,False,False,False,True
CUST00376,390000,3338000,390000,88.32,2,0,0,0.11683642899940083,0.11683642899940083,102545.45454545454,287454.54545454547,False,False,False,False,False,False,True
CUST00376,46000,3338000,436000,86.94,2,0,0,0.01378070701018574,0.13061713600958658,102545.45454545454,-56545.454545454544,False,False,False,False,True,False,True
CUST00376,73000,3338000,73000,97.81,5,1,0,0.021869382863990414,0.021869382863990414,102545.45454545454,-29545.454545454544,True,False,False,False,False,False,False
CUST00376,132000,3338000,205000,93.86,5,1,0,0.039544637507489516,0.06141402037147993,102545.45454545454,29454.545454545456,False,True,False,False,False,False,False
CUST00376,19000,3338000,19000,99.43,2,0,0,0.005692031156381066,0.005692031156381066,102545.45454545454,-83545.45454545454,False,False,True,False,False,True,False
CUST00376,47000,3338000,66000,98.02,4,0,0,0.01408028759736369,0.019772318753744758,102545.45454545454,-55545.454545454544,False,False,True,False,False,False,False
CUST00376,21000,3338000,21000,99.37,1,0,0,0.006291192330736968,0.006291192330736968,102545.45454545454,-81545.45454545454,False,False,True,False,False,False,True
CUST00376,74000,3338000,74000,97.78,2,0,0,0.022168963451168363,0.022168963451168363,102545.45454545454,-28545.454545454544,False,False,True,False,False,True,False
CUST00392,20000,1734000,20000,98.85,0,0,0,0.011534025374855825,0.011534025374855825,66863.63636363637,-46863.63636363637,False,False,False,False,True,False,False
CUST00392,59000,1734000,79000,95.44,1,0,0,0.034025374855824686,0.04555940023068051,66863.63636363637,-7863.636363636368,False,False,True,False,False,False,False
CUST00392,44000,1734000,123000,92.91,3,0,0,0.025374855824682813,0.07093425605536333,66863.63636363637,-22863.636363636368,False,False,False,False,True,False,False
CUST00392,18000,1734000,18000,98.96,3,0,0,0.010380622837370242,0.010380622837370242,66863.63636363637,-48863.63636363637,False,False,True,False,False,True,False
CUST00392,60000,1734000,78000,95.5,1,0,0,0.03460207612456748,0.04498269896193772,66863.63636363637,-6863.636363636368,False,False,True,False,False,True,False
CUST00392,22000,1734000,22000,98.73,6,1,0,0.012687427912341407,0.012687427912341407,66863.63636363637,-44863.63636363637,False,False,True,False,False,False,True
CUST00392,54000,1734000,76000,95.62,4,0,0,0.031141868512110725,0.04382929642445214,66863.63636363637,-12863.636363636368,False,True,False,False,False,True,False
CUST00392,254000,1734000,254000,85.35,6,1,0,0.14648212226066898,0.14648212226066898,66863.63636363637,187136.36363636365,True,False,False,False,False,True,False
CUST00392,10000,1734000,10000,99.42,6,1,0,0.0057670126874279125,0.0057670126874279125,66863.63636363637,-56863.63636363637,False,False,False,False,True,True,False
CUST00392,43000,1734000,43000,97.52,3,0,0,0.024798154555940023,0.024798154555940023,66863.63636363637,-23863.636363636368,False,False,True,False,False,False,False
CUST00392,101000,1734000,144000,91.7,5,1,0,0.058246828143021914,0.08304498269896193,66863.63636363637,34136.36363636363,False,True,False,False,False,False,False
CUST00392,290000,1734000,434000,74.97,0,0,0,0.16724336793540945,0.2502883506343714,66863.63636363637,223136.36363636365,True,False,False,False,False,False,True
CUST00392,53000,1734000,53000,96.94,6,1,0,0.030565167243367934,0.030565167243367934,66863.63636363637,-13863.636363636368,False,False,True,False,False,False,False
CUST00392,54000,1734000,107000,93.83,5,1,0,0.031141868512110725,0.06170703575547866,66863.63636363637,-12863.636363636368,False,False,True,False,False,True,False
CUST00392,45000,1734000,45000,97.4,4,0,0,0.025951557093425604,0.025951557093425604,66863.63636363637,-21863.636363636368,False,False,True,False,False,False,True
CUST00392,10000,1734000,10000,99.42,5,1,0,0.0057670126874279125,0.0057670126874279125,66863.63636363637,-56863.63636363637,False,False,False,False,True,False,True
CUST00392,172000,1734000,172000,90.08,6,1,0,0.09919261822376009,0.09919261822376009,66863.63636363637,105136.36363636363,False,True,False,False,False,True,False
CUST00392,72000,1734000,244000,85.93,2,0,0,0.04152249134948097,0.14071510957324107,66863.63636363637,5136.363636363632,False,False,True,False,False,False,True
CUST00392,28000,1734000,28000,98.39,6,1,0,0.016147635524798153,0.016147635524798153,66863.63636363637,-38863.63636363637,False,False,False,False,True,False,False
CUST00392,25000,1734000,25000,98.56,2,0,0,0.01441753171856978,0.01441753171856978,66863.63636363637,-41863.63636363637,False,False,True,False,False,False,False
CUST00392,27000,1734000,52000,97.0,5,1,0,0.015570934256055362,0.029988465974625143,66863.63636363637,-39863.63636363637,False,False,True,False,False,True,False
CUST00392,10000,1734000,10000,99.42,3,0,0,0.0057670126874279125,0.0057670126874279125,66863.63636363637,-56863.63636363637,False,False,False,False,True,True,False
CUST00394,38000,3536000,38000,98.93,5,1,0,0.010746606334841629,0.010746606334841629,162050.0,-124050.0,False,False,True,False,False,False,False
CUST00394,120000,3536000,158000,95.53,6,1,0,0.033936651583710405,0.04468325791855204,162050.0,-42050.0,False,True,False,False,False,True,False
CUST00394,32000,3536000,32000,99.1,5,1,0,0.00904977375565611,0.00904977375565611,162050.0,-130050.0,False,True,False,False,False,True,False
CUST00394,68000,3536000,100000,97.17,6,1,0,0.019230769230769232,0.02828054298642534,162050.0,-94050.0,False,False,True,False,False,True,False
CUST00394,288000,3536000,288000,91.86,0,0,0,0.08144796380090498,0.08144796380090498,162050.0,125950.0,True,False,False,False,False,False,False
CUST00394,189000,3536000,189000,94.65,4,0,0,0.05345022624434389,0.05345022624434389,162050.0,26950.0,False,False,False,False,False,False,False
CUST00394,51000,3536000,51000,98.56,6,1,0,0.014423076923076924,0.014423076923076924,162050.0,-111050.0,True,False,False,False,False,False,False
CUST00394,53000,3536000,104000,97.06,3,0,0,0.01498868778280543,0.029411764705882353,162050.0,-109050.0,False,False,True,False,False,False,True
CUST00394,54000,3536000,158000,95.53,0,0,0,0.015271493212669683,0.04468325791855204,162050.0,-108050.0,False,False,True,False,False,False,True
CUST00394,277000,3536000,277000,92.17,2,0,0,0.07833710407239819,0.07833710407239819,162050.0,114950.0,True,False,False,False,False,False,True
CUST00394,62000,3536000,339000,90.41,1,0,0,0.01753393665158371,0.0958710407239819,162050.0,-100050.0,False,False,True,False,False,True,False
CUST00394,32000,3536000,32000,99.1,0,0,0,0.00904977375565611,0.00904977375565611,162050.0,-130050.0,False,False,False,False,True,False,False
CUST00394,24000,3536000,24000,99.32,5,1,0,0.006787330316742082,0.006787330316742082,162050.0,-138050.0,False,True,False,False,False,False,False
CUST00394,30000,3536000,30000,99.15,5,1,0,0.008484162895927601,0.008484162895927601,162050.0,-132050.0,False,False,False,False,True,False,True
CUST00394,46000,3536000,76000,97.85,4,0,0,0.013009049773755657,0.021493212669683258,162050.0,-116050.0,False,False,True,False,False,True,False
CUST00394,10000,3536000,10000,99.72,2,0,0,0.002828054298642534,0.002828054298642534,162050.0,-152050.0,False,False,False,False,True,False,True
CUST00394,25000,3536000,25000,99.29,5,1,0,0.007070135746606335,0.007070135746606335,162050.0,-137050.0,False,False,True,False,False,True,False
CUST00394,52000,3536000,52000,98.53,5,1,0,0.014705882352941176,0.014705882352941176,162050.0,-110050.0,False,False,True,False,False,True,False
CUST00394,1758000,3536000,1810000,48.81,2,0,0,0.4971719457013575,0.5118778280542986,162050.0,1595950.0,False,False,False,True,False,False,False
CUST00394,32000,3536000,32000,99.1,4,0,0,0.00904977375565611,0.00904977375565611,162050.0,-130050.0,False,False,True,False,False,False,True
CUST00397,487000,3019000,487000,83.87,4,0,0,0.16131169261344816,0.16131169261344816,116107.14285714286,370892.85714285716,False,False,False,False,False,False,True
CUST00397,60000,3019000,547000,81.88,6,1,0,0.01987413050679033,0.18118582312023848,116107.14285714286,-56107.142857142855,False,False,True,False,False,False,True
CUST00397,20000,3019000,20000,99.34,5,1,0,0.006624710168930109,0.006624710168930109,116107.14285714286,-96107.14285714286,False,False,False,False,True,False,False
CUST00397,216000,3019000,236000,92.18,2,0,0,0.07154686982444518,0.07817157999337529,116107.14285714286,99892.85714285714,True,False,False,False,False,False,False
CUST00397,49000,3019000,49000,98.38,3,0,0,0.016230539913878766,0.016230539913878766,116107.14285714286,-67107.14285714286,False,False,True,False,False,False,False
CUST00397,99000,3019000,99000,96.72,3,0,0,0.03279231533620404,0.03279231533620404,116107.14285714286,-17107.142857142855,False,True,False,False,False,False,True
CUST00397,63000,3019000,162000,94.63,1,0,0,0.020867837032129844,0.05366015236833389,116107.14285714286,-53107.142857142855,False,False,True,False,False,False,False
CUST00397,64000,3019000,64000,97.88,1,0,0,0.02119907254057635,0.02119907254057635,116107.14285714286,-52107.142857142855,False,False,True,False,False,True,False
CUST00397,100000,3019000,100000,96.69,3,0,1,0.033123550844650546,0.033123550844650546,116107.14285714286,-16107.142857142855,False,False,False,False,False,True,False
CUST00397,441000,3019000,441000,85.39,3,0,0,0.1460748592249089,0.1460748592249089,116107.14285714286,324892.85714285716,False,False,False,False,False,True,False
CUST00397,33000,3019000,474000,84.3,0,0,0,0.01093077177873468,0.1570056310036436,116107.14285714286,-83107.14285714286,False,False,False,False,True,True,False
CUST00397,13000,3019000,13000,99.57,0,0,0,0.004306061609804571,0.004306061609804571,116107.14285714286,-103107.14285714286,False,False,False,False,True,False,False
CUST00397,36000,3019000,49000,98.38,3,0,0,0.011924478304074197,0.016230539913878766,116107.14285714286,-80107.14285714286,False,False,False,False,True,True,False
CUST00397,50000,3019000,99000,96.72,4,0,0,0.016561775422325273,0.03279231533620404,116107.14285714286,-66107.14285714286,False,True,False,False,False,False,False
CUST00397,198000,3019000,297000,90.16,5,1,0,0.06558463067240808,0.09837694600861212,116107.14285714286,81892.85714285714,True,False,False,False,False,False,True
CUST00397,299000,3019000,299000,90.1,5,1,0,0.09903941702550513,0.09903941702550513,116107.14285714286,182892.85714285716,True,False,False,False,False,False,False
CUST00397,206000,3019000,206000,93.18,5,1,0,0.06823451473998013,0.06823451473998013,116107.14285714286,89892.85714285714,False,False,False,False,False,True,False
CUST00397,20000,3019000,226000,92.51,3,0,0,0.006624710168930109,0.07485922490891024,116107.14285714286,-96107.14285714286,False,False,True,False,False,False,False
CUST00397,33000,3019000,259000,91.42,3,0,0,0.01093077177873468,0.08578999668764492,116107.14285714286,-83107.14285714286,False,False,True,False,False,False,False
CUST00397,33000,3019000,292000,90.33,1,0,1,0.01093077177873468,0.0967207684663796,116107.14285714286,-83107.14285714286,False,False,False,False,True,False,False
CUST00397,42000,3019000,42000,98.61,4,0,1,0.01391189135475323,0.01391189135475323,116107.14285714286,-74107.14285714286,False,False,False,False,True,False,True
CUST00397,52000,3019000,52000,98.28,5,1,0,0.017224246439218285,0.017224246439218285,116107.14285714286,-64107.142857142855,False,False,True,False,False,False,False
CUST00397,160000,3019000,160000,94.7,2,0,0,0.052997681351440874,0.052997681351440874,116107.14285714286,43892.857142857145,True,False,False,False,False,True,False
CUST00397,31000,3019000,191000,93.67,3,0,0,0.010268300761841669,0.06326598211328255,116107.14285714286,-85107.14285714286,False,False,True,False,False,True,False
CUST00397,15000,3019000,206000,93.18,4,0,0,0.004968532626697582,0.06823451473998013,116107.14285714286,-101107.14285714286,False,False,True,False,False,False,False
CUST00397,282000,3019000,282000,90.66,0,0,0,0.09340841338191454,0.09340841338191454,116107.14285714286,165892.85714285716,True,False,False,False,False,False,True
CUST00397,100000,3019000,100000,96.69,2,0,0,0.033123550844650546,0.033123550844650546,116107.14285714286,-16107.142857142855,False,True,False,False,False,True,False
CUST00397,49000,3019000,149000,95.06,3,0,0,0.016230539913878766,0.04935409075852931,116107.14285714286,-67107.14285714286,False,True,False,False,False,True,False
CUST00398,492000,1918000,492000,74.35,2,0,0,0.25651720542231493,0.25651720542231493,698250.0,-206250.0,False,False,False,False,False,False,False
CUST00398,175000,1918000,175000,90.88,4,0,0,0.09124087591240876,0.09124087591240876,698250.0,-523250.0,False,False,False,False,False,True,False
CUST00398,28000,1918000,28000,98.54,1,0,0,0.014598540145985401,0.014598540145985401,698250.0,-670250.0,False,False,True,False,False,True,False
CUST00398,189000,1918000,189000,90.15,5,1,0,0.09854014598540146,0.09854014598540146,698250.0,-509250.0,False,True,False,False,False,True,False
CUST00398,2448000,1918000,2637000,0.0,4,0,0,1.2763295099061522,1.3748696558915536,698250.0,1749750.0,False,False,False,True,False,True,False
CUST00398,31000,1918000,31000,98.38,4,0,0,0.01616266944734098,0.01616266944734098,698250.0,-667250.0,False,False,True,False,False,False,False
CUST00398,37000,1918000,68000,96.45,5,1,0,0.01929092805005214,0.035453597497393116,698250.0,-661250.0,False,False,True,False,False,False,True
CUST00398,1520000,1918000,1520000,20.75,2,0,0,0.7924921793534933,0.7924921793534933,698250.0,821750.0,False,False,False,True,False,True,False
CUST00398,67000,1918000,67000,96.51,2,0,0,0.034932221063607924,0.034932221063607924,698250.0,-631250.0,False,False,True,False,False,False,False
CUST00398,1687000,1918000,1687000,12.04,1,0,0,0.8795620437956204,0.8795620437956204,698250.0,988750.0,False,False,False,True,False,True,False
CUST00398,38000,1918000,1725000,10.06,3,0,0,0.01981230448383733,0.8993743482794577,698250.0,-660250.0,False,False,False,False,True,False,True
CUST00398,2020000,1918000,2020000,0.0,2,0,0,1.0531803962460897,1.0531803962460897,698250.0,1321750.0,False,False,False,True,False,True,False
CUST00398,2230000,1918000,2230000,0.0,4,0,0,1.1626694473409802,1.1626694473409802,698250.0,1531750.0,False,False,False,True,False,True,False
CUST00398,32000,1918000,32000,98.33,4,0,0,0.016684045881126174,0.016684045881126174,698250.0,-666250.0,False,False,False,False,True,True,False
CUST00398,46000,1918000,46000,97.6,6,1,0,0.023983315954118872,0.023983315954118872,698250.0,-652250.0,False,False,False,False,True,True,False
CUST00398,69000,1918000,69000,96.4,3,0,0,0.03597497393117831,0.03597497393117831,698250.0,-629250.0,False,False,True,False,False,True,False
CUST00398,2426000,1918000,2495000,0.0,4,0,0,1.264859228362878,1.3008342022940562,698250.0,1727750.0,False,False,False,True,False,True,False
CUST00398,363000,1918000,363000,81.07,1,0,0,0.18925964546402502,0.18925964546402502,698250.0,-335250.0,False,False,False,False,False,True,False
CUST00398,24000,1918000,387000,79.82,2,0,0,0.01251303441084463,0.20177267987486966,698250.0,-674250.0,False,False,True,False,False,False,True
CUST00398,43000,1918000,43000,97.76,3,0,0,0.022419186652763295,0.022419186652763295,698250.0,-655250.0,False,False,True,False,False,False,False
CUST00402,27000,3641000,27000,99.26,4,0,0,0.007415545179895633,0.007415545179895633,177689.6551724138,-150689.6551724138,False,False,True,False,False,False,False
CUST00402,69000,3641000,96000,97.36,6,1,0,0.018950837681955508,0.02636638286185114,177689.6551724138,-108689.6551724138,False,False,True,False,False,False,True
CUST00402,58000,3641000,58000,98.41,3,0,0,0.015929689645701732,0.015929689645701732,177689.6551724138,-119689.6551724138,False,False,True,False,False,False,False
CUST00402,2437000,3641000,2437000,33.07,2,0,0,0.6693216149409503,0.6693216149409503,177689.6551724138,2259310.3448275863,False,False,False,True,False,False,True
CUST00402,67000,3641000,2504000,31.23,2,0,0,0.018401538039000274,0.6877231529799506,177689.6551724138,-110689.6551724138,False,False,True,False,False,True,False
CUST00402,47000,3641000,47000,98.71,0,0,0,0.012908541609447955,0.012908541609447955,177689.6551724138,-130689.6551724138,False,False,False,False,True,False,False
CUST00402,1049000,3641000,1049000,71.19,4,0,0,0.2881076627300192,0.2881076627300192,177689.6551724138,871310.3448275862,False,False,False,True,False,True,False
CUST00402,29000,3641000,29000,99.2,2,0,0,0.007964844822850866,0.007964844822850866,177689.6551724138,-148689.6551724138,False,False,False,False,True,False,True
CUST00402,104000,3641000,133000,96.35,5,1,0,0.028563581433672068,0.03652842625652293,177689.6551724138,-73689.6551724138,True,False,False,False,False,False,False
CUST00402,401000,3641000,534000,85.33,0,0,0,0.11013457841252403,0.14666300466904697,177689.6551724138,223310.3448275862,False,False,False,False,False,False,False
CUST00402,155000,3641000,155000,95.74,0,0,0,0.04257072232903049,0.04257072232903049,177689.6551724138,-22689.655172413797,True,False,False,False,False,False,True
CUST00402,23000,3641000,23000,99.37,2,0,0,0.006316945893985169,0.006316945893985169,177689.6551724138,-154689.6551724138,False,False,True,False,False,True,False
CUST00402,44000,3641000,44000,98.79,0,0,0,0.012084592145015106,0.012084592145015106,177689.6551724138,-133689.6551724138,False,True,False,False,False,True,False
CUST00402,19000,3641000,19000,99.48,3,0,0,0.005218346608074705,0.005218346608074705,177689.6551724138,-158689.6551724138,False,False,True,False,False,False,True
CUST00402,28000,3641000,28000,99.23,4,0,0,0.007690195001373249,0.007690195001373249,177689.6551724138,-149689.6551724138,False,False,False,False,True,True,False
CUST00402,41000,3641000,69000,98.1,0,0,0,0.011260642680582258,0.018950837681955508,177689.6551724138,-136689.6551724138,False,False,False,False,True,False,False
CUST00402,19000,3641000,19000,99.48,6,1,0,0.005218346608074705,0.005218346608074705,177689.6551724138,-158689.6551724138,False,False,True,False,False,True,False
CUST00402,18000,3641000,18000,99.51,3,0,0,0.004943696786597089,0.004943696786597089,177689.6551724138,-159689.6551724138,False,False,True,False,False,False,True
CUST00402,24000,3641000,24000,99.34,0,0,0,0.006591595715462785,0.006591595715462785,177689.6551724138,-153689.6551724138,False,False,False,False,True,False,True
CUST00402,49000,3641000,73000,98.0,1,0,0,0.013457841252403187,0.020049436967865972,177689.6551724138,-128689.6551724138,False,True,False,False,False,True,False
CUST00402,118000,3641000,191000,94.75,1,0,0,0.03240867893435869,0.05245811590222466,177689.6551724138,-59689.6551724138,True,False,False,False,False,False,True
